"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","B","41","00002391","Lexington Toastmasters Club","12","0","22","24","46","0","58","P",""
"40","B","41","00002949","Sunrise TM Club","6","0","22","18","40","0","46","",""
"40","B","41","00004942","Wilderness Trace - Advanced Club","8","0","5","7","12","0","20","",""
"40","B","42","00004097","Madco Club","0","0","9","7","16","0","16","",""
"40","B","42","00004271","TM of The Bluegrass Club","4","0","18","11","29","0","33","",""
"40","B","42","00007661","Clark County Toastmasters Club","2","0","12","13","25","0","27","",""
"40","B","42","00008718","Lexington Leaders Club","8","0","11","12","23","0","31","",""
"40","B","43","00002730","Capital City Club","4","0","16","11","27","0","31","",""
"40","B","43","00005517","Lexmark Club","7","0","7","7","14","0","21","",""
"40","B","43","00007305","Downtown Lunch Bunch Toastmasters Club","8","0","17","18","35","0","43","",""
"40","B","43","01183543","Georgetown Royal Toastmasters","4","0","8","7","15","0","19","",""
"40","C","11","00000859","Northwest Club","12","0","10","8","18","0","30","",""
"40","C","11","00000959","Columbus Toastmasters Club","5","0","21","15","36","0","41","",""
"40","C","11","00004158","Hilliard Toastmasters Club","4","1","6","7","14","0","18","",""
"40","C","11","00005093","Battelle Toastmasters Club","13","0","13","14","27","0","40","",""
"40","C","12","00000753","Nationwide Insurance Club","12","0","42","28","70","0","82","S",""
"40","C","12","00002718","Nationwide Club","9","0","15","14","29","0","38","S",""
"40","C","12","00994399","The Elite Yack Club","8","0","16","12","28","0","36","",""
"40","C","12","01015118","Nationwide Rings Road","11","0","17","13","30","0","41","",""
"40","C","12","01029419","Nationwide Parkwood","2","0","10","10","20","0","22","",""
"40","C","13","00001745","Columbus Communicators","11","0","7","9","16","0","27","",""
"40","C","13","00001802","Mid-Day Club","16","0","21","18","39","0","55","",""
"40","C","13","00008082","The Breakfast Club","6","0","47","40","87","0","93","",""
"40","C","13","00952869","AEP Toastmasters","11","0","25","26","51","0","62","S",""
"40","C","13","01029504","AEP Power Speakers","7","0","23","20","43","0","50","",""
"40","C","14","00000214","The Greater Columbus Toastmasters","9","0","18","18","36","0","45","",""
"40","C","14","00000478","OCLC Toastmasters Club","5","0","21","16","37","0","42","",""
"40","C","14","00001028","Worthington Club","11","0","20","14","34","0","45","",""
"40","C","14","00005447","Sawmill Toastmasters Club","7","0","15","18","33","0","40","S",""
"40","C","14","01149175","Ashland Blazers","2","0","12","7","19","0","21","",""
"40","C","15","00004695","Unity Club","7","1","21","21","43","0","50","S",""
"40","C","15","00749359","Anthem Toastmasters On High Club","8","0","13","21","34","0","42","",""
"40","C","15","01131982","Premier Toastmasters","12","0","26","34","60","0","72","",""
"40","C","15","01276053","Technical Talkers","10","0","22","20","42","0","52","S",""
"40","C","16","00005155","Down On Third Toastmasters Club","7","0","10","9","19","0","26","",""
"40","C","16","00009099","Children's Hospital Club","2","0","14","13","27","0","29","",""
"40","C","16","00621016","Brewery District Club","21","1","30","37","68","0","89","S",""
"40","C","16","00826327","Camp Sherman Club","3","0","9","6","15","0","18","",""
"40","E","21","00000511","Moundbuilders Club","4","0","9","11","20","0","24","",""
"40","E","21","00002698","The Good Neighbor Toastmasters Club","17","0","28","29","57","0","74","S",""
"40","E","21","00003182","New Albany Toastmasters","5","0","21","18","39","0","44","D",""
"40","E","21","01254252","The New Frontiers","3","0","14","11","25","0","28","",""
"40","E","22","00008226","Gahanna Club","12","0","21","23","44","0","56","D",""
"40","E","22","00008739","TM at Pickerington Club","14","0","21","23","44","0","58","P",""
"40","E","22","00585924","Textbook Talkers Toastmasters Club","3","0","29","29","58","0","61","",""
"40","E","22","01030644","AEP Kilowattmasters","11","0","18","20","38","0","49","D",""
"40","E","23","00002246","Excellcomm Club","0","0","7","7","14","0","14","",""
"40","E","23","00003002","Columbus-Whitehall Club","9","0","18","15","33","0","42","",""
"40","E","23","00003500","AGOISSI Toastmasters Club","8","0","31","26","57","0","65","S",""
"40","E","23","00004300","Achievement In Speaking Club","7","0","8","13","21","0","28","",""
"40","E","23","00007114","DFAS-CO Club","13","0","23","19","42","0","55","",""
"40","E","23","01257830","Fearless Voice","2","0","23","13","36","20","58","","Charter 07/22/09"
"40","E","23","01351987","Safe Auto Diamonds","3","0","18","10","28","20","51","","Charter 07/22/09"
"40","E","24","00003885","Podium Pros Toastmasters Club","10","0","23","24","47","0","57","D",""
"40","E","24","00005156","Delaware Toastmasters","4","0","14","12","26","0","30","",""
"40","E","24","00588225","FearBreakers Toastmasters Club","8","0","9","7","16","0","24","",""
"40","E","24","00656587","Polaris Toastmasters Club","21","0","18","14","32","0","53","S",""
"40","E","25","00000524","Franklin Club","17","0","20","27","47","0","64","D",""
"40","E","25","00004915","Central Ohio Advanced Club","5","0","7","8","15","0","20","",""
"40","E","25","00830650","Trilo Grogan Club","4","1","8","7","16","0","20","",""
"40","E","25","00950446","Flying Toasters Club","5","0","23","19","42","0","47","S",""
"40","E","26","00003552","North Star Club","6","0","20","20","40","0","46","",""
"40","E","26","00647621","SOAR Toastmasters Club","7","0","8","13","21","0","28","",""
"40","E","26","00950432","Toaster Treats","4","0","20","20","40","0","44","",""
"40","E","26","01045500","ICC Toastmasters Club","8","0","12","8","20","0","28","",""
"40","L","52","00009056","Miami Valley Innovation Center Club","1","0","10","7","17","0","18","",""
"40","L","52","00641256","CIC Speaks Toastmasters Club","8","0","25","26","51","0","59","S",""
"40","L","52","01113018","Union Central Toastmasters","5","0","15","6","21","0","26","",""
"40","L","52","01299268","Miami Masters Toastmasters Club","11","0","6","3","9","0","20","",""
"40","L","53","00000472","Cincinnati Club","16","0","17","27","44","0","60","S",""
"40","L","53","00007780","A Toast Of The Town, Kenwood Toastmasters Club","11","2","19","14","35","0","46","",""
"40","L","53","00008119","ACE Advanced Communicators & Evaluators","7","0","10","11","21","0","28","",""
"40","L","53","00009523","TV Toastmasters Club","5","0","16","19","35","0","40","D",""
"40","L","53","00907534","FTMT on Campus","3","0","17","10","27","0","30","",""
"40","L","54","00000870","Tri-County Toastmasters Club","10","0","14","20","34","0","44","D",""
"40","L","54","00003456","Standing Room Only","4","0","13","11","24","0","28","",""
"40","L","54","00006444","Springdale Communicators Toastmasters Club","10","0","15","19","34","0","44","S",""
"40","L","54","01287825","Talkers Anonymous","9","0","7","0","7","0","16","",""
"40","L","55","00003426","CinToast Club","8","0","35","29","64","0","72","S",""
"40","L","55","00005008","Mason Town Criers Toastmasters Club","12","1","15","18","34","0","46","S",""
"40","L","55","00008323","Wilmington Expressives","6","0","4","7","11","0","17","",""
"40","L","55","00935335","Gift of Speech Club","8","0","3","6","9","0","17","",""
"40","L","56","00001578","Seven Hills Toastmasters","3","0","18","12","30","0","33","",""
"40","L","56","00008634","Wry Toasters Club","2","0","15","15","30","0","32","",""
"40","L","56","00621796","GE Toasters Club","6","0","14","12","26","0","32","",""
"40","L","56","01160434","BTC (Building Tomorrow's Communicators)","8","0","27","23","50","0","58","D",""
"40","L","56","01381778","GyroHSR Communicators","5","0","20","17","37","20","62","","Charter 09/25/09"
"40","L","57","00001941","Anderson Hills Toastmasters Club","3","0","7","7","14","0","17","",""
"40","L","57","00002289","T.A.L.K. Club","13","0","18","23","41","0","54","P",""
"40","L","57","00620518","Speakeasy Club","8","0","14","22","36","0","44","D",""
"40","L","57","00922409","Midland Ace's Club","4","0","12","12","24","0","28","",""
"40","L","57","00922412","Modern Voices Club","1","4","20","15","39","0","40","",""
"40","L","58","00003804","A Toast of Blue Ash Club","7","0","11","13","24","0","31","",""
"40","L","58","00004251","Park 42 Club","1","0","11","10","21","0","22","",""
"40","L","58","00005226","MBC Club","3","0","6","6","12","0","15","",""
